"ncbi ID","Scientific.Name","superkingdom","kingdom","phylum","class","order","family","genus","species"
"118163","Pleurocapsa sp. PCC 7327","Bacteria","0","Cyanobacteria","0","Pleurocapsales","Hyellaceae","Pleurocapsa","Pleurocapsa minor"
"118168","Coleofasciculus chthonoplastes PCC 7420","Bacteria","0","Cyanobacteria","0","Oscillatoriales","Coleofasciculaceae","Coleofasciculus","Coleofasciculus chthonoplastes"
"1182568","Deinococcus puniceus","Bacteria","0","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus puniceus"
"1182571","Deinococcus swuensis","Bacteria","0","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus swuensis"
"1183438","Gloeobacter kilaueensis JS1","Bacteria","0","Cyanobacteria","Gloeobacteria","Gloeobacterales","Gloeobacteraceae","Gloeobacter","Gloeobacter kilaueensis"
"1184151","Opitutaceae bacterium TSB47","Bacteria","0","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","0","Opitutaceae bacterium TSB47"
"1184607","Austwickia chelonae NBRC 105200","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Dermatophilaceae","Austwickia","Austwickia chelonae"
"1184609","Kineosphaera limosa NBRC 100340","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Dermatophilaceae","Kineosphaera","Kineosphaera limosa"
"1185325","Lactobacillus coryniformis subsp. coryniformis CECT 5711","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus coryniformis"
"1185650","Mycobacteroides abscessus subsp. abscessus","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacteroides","Mycobacteroides abscessus"
"1185652","Sinorhizobium fredii USDA 257","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii"
"1185766","Thioclava dalianensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thioclava","Thioclava dalianensis"
"1185767","Zunongwangia atlantica 22II14-10F7","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Zunongwangia","Zunongwangia atlantica"
"1185876","Fibrisoma limi BUZ 3","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Fibrisoma","Fibrisoma limi"
"1187851","Rhodovulum sp. PH10","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodovulum","Rhodovulum sp. PH10"
"1187852","Methylobacterium tarhaniae","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium tarhaniae"
"1188229","Gloeomargarita lithophora Alchichica-D10","Bacteria","0","Cyanobacteria","0","Gloeoemargaritales","Gloeomargaritaceae","Gloeomargarita","Gloeomargarita lithophora"
"1188234","Mycoplasma alkalescens 14918","Bacteria","0","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma alkalescens"
"1188235","Mycoplasma bovigenitalium 51080","Bacteria","0","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma bovigenitalium"
"1188252","Vibrio rumoiensis 1S-45","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio rumoiensis"
"1189304","Sodalis-like symbiont of Philaenus spumarius","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis","Sodalis-like symbiont of Philaenus spumarius"
"1189325","Oceanicella actignis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Oceanicella","Oceanicella actignis"
"1189611","Nitratireductor aquibiodomus RA22","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Nitratireductor","Nitratireductor aquibiodomus"
"1189612","Indibacter alkaliphilus LW1","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","Indibacter","Indibacter alkaliphilus"
"1189621","Nitritalea halalkaliphila LW7","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","Nitritalea","Nitritalea halalkaliphila"
"119000","Halomonas muralis","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas muralis"
"1191209","Halomonas desiderata SP1","Bacteria","0","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas desiderata"
"1191298","Vibrio genomosp. F6 str. FF-238","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio genomosp. F6"
"1191459","Flammeovirga sp. MY04","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Flammeovirga","Flammeovirga sp. MY04"
"1191523","Melioribacter roseus P3M-2","Bacteria","0","Ignavibacteriae","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","Melioribacter","Melioribacter roseus"
"1192034","Chondromyces apiculatus DSM 436","Bacteria","0","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Chondromyces","Chondromyces apiculatus"
"1192054","Paracoccus sp. 228","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus sp. 228"
"119206","Aerococcus sanguinicola","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Aerococcus sanguinicola"
"1192124","Burkholderia sp. lig30","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia sp. lig30"
"1192162","Vogesella sp. LIG4","Bacteria","0","Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Vogesella","Vogesella sp. LIG4"
"119224","Streptococcus phocae","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus phocae"
"1193007","Leptospira borgpetersenii str. 200701203","Bacteria","0","Spirochaetes","Spirochaetia","0","Leptospiraceae","Leptospira","Leptospira borgpetersenii"
"1193011","Leptospira fainei serovar Hurstbridge str. BUT 6","Bacteria","0","Spirochaetes","Spirochaetia","0","Leptospiraceae","Leptospira","Leptospira fainei"
"1193059","Leptospira santarosai str. CBC1416","Bacteria","0","Spirochaetes","Spirochaetia","0","Leptospiraceae","Leptospira","Leptospira santarosai"
"1193181","Tetrasphaera elongata Lp2","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","Tetrasphaera elongata"
"1193182","Tetrasphaera australiensis Ben110","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","Tetrasphaera australiensis"
"1193518","Tetrasphaera jenkinsii Ben 74","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","Tetrasphaera jenkinsii"
"1193682","Actinokineospora bangkokensis","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinokineospora","Actinokineospora bangkokensis"
"1193729","Candidatus Endolissoclinum faulkneri L2","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus Endolissoclinum","Candidatus Endolissoclinum faulkneri"
"1194083","Tetrasphaera japonica T1-X7","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","Tetrasphaera japonica"
"1194090","Aliifodinibius roseus","Bacteria","0","Balneolaeota","Balneolia","Balneolales","Balneolaceae","Aliifodinibius","Aliifodinibius roseus"
"1194405","Pseudomonas syringae pv. actinidiae ICMP 19096","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas syringae"
"1194972","Mycolicibacterium vaccae ATCC 25954","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium vaccae"
"1195236","Ruminiclostridium cellobioparum subsp. termitidis CT1112","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Ruminiclostridium","Ruminiclostridium cellobioparum"
"1195246","Alishewanella agri BL06","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alishewanella","Alishewanella agri"
"1195763","Photobacterium aquae","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium aquae"
"1196024","Rubrivirga marina","Bacteria","0","Rhodothermaeota","Rhodothermia","Rhodothermales","Rubricoccaceae","Rubrivirga","Rubrivirga marina"
"1196083","Snodgrassella alvi","Bacteria","0","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Snodgrassella alvi"
"1196094","Snodgrassella alvi wkB2","Bacteria","0","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Snodgrassella alvi"
"1196095","Gilliamella apicola","Bacteria","0","Proteobacteria","Gammaproteobacteria","Orbales","Orbaceae","Gilliamella","Gilliamella apicola"
"1196322","Clostridium sp. Maddingley MBC34-26","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. Maddingley MBC34-26"
"1196324","Fictibacillus macauensis ZFHKF-1","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus","Fictibacillus macauensis"
"1196353","Streptomyces wuyuanensis","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces wuyuanensis"
"119641","Clostridium uliginosum","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium uliginosum"
"1197129","Candidatus Brocadia sinica JPN1","Bacteria","0","Planctomycetes","Planctomycetia","Candidatus Brocadiales","Candidatus Brocadiaceae","Candidatus Brocadia","Candidatus Brocadia sinica"
"1197325","Mycoplasma wenyonii str. Massachusetts","Bacteria","0","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma wenyonii"
"1197477","Mangrovimonas yunxiaonensis","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Mangrovimonas","Mangrovimonas yunxiaonensis"
"1198114","Granulicella tundricola MP5ACTX9","Bacteria","0","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Granulicella","Granulicella tundricola"
"1198245","Micromonospora avicenniae","Bacteria","0","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora avicenniae"
"1198452","Janthinobacterium sp. HH01","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium","Janthinobacterium sp. HH01"
"1199154","Lysobacter sp. A03","Bacteria","0","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Lysobacter sp. A03"
"1199245","secondary endosymbiont of Ctenarytaina eucalypti","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","0","secondary endosymbiont of Ctenarytaina eucalypti"
"1200284","Ruegeria litorea R37","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","Ruegeria litorea"
"1200346","Alicyclobacillus hesperidum URH17-3-68","Bacteria","0","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus hesperidum"
"1200721","Lachnospiraceae bacterium RM5","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium RM5"
"1200747","Lachnospiraceae bacterium G11","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium G11"
"1200749","Lachnospiraceae bacterium G41","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","0","Lachnospiraceae bacterium G41"
"1200751","Ruminococcaceae bacterium P7","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","0","Ruminococcaceae bacterium P7"
"120107","Sphingobium cloacae","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium cloacae"
"1201288","Bacteriovorax sp. Seq25_V","Bacteria","0","Proteobacteria","Oligoflexia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax","Bacteriovorax sp. Seq25_V"
"1201290","Bacteriovorax sp. BAL6_X","Bacteria","0","Proteobacteria","Oligoflexia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax","Bacteriovorax sp. BAL6_X"
"1202532","Flavobacterium sp. F52","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium sp. F52"
"1202533","Bacillus nealsonii AAU1","Bacteria","0","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus nealsonii"
"1202724","Flavobacterium akiainvivens","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium akiainvivens"
"1203560","Corynebacterium sp. KPL1821","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sp. KPL1821"
"1203562","Corynebacterium sp. KPL1855","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sp. KPL1855"
"1203568","Dermabacter sp. HFH0086","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Dermabacter","Dermabacter sp. HFH0086"
"1203578","Pseudomonas sp. HPB0071","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. HPB0071"
"1203605","Propionibacterium sp. oral taxon 192 str. F0372","Bacteria","0","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium sp. oral taxon 192"
"1203606","Butyricicoccus pullicaecorum 1.2","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Butyricicoccus","Butyricicoccus pullicaecorum"
"1203610","Parabacteroides gordonii MS-1","Bacteria","0","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides gordonii"
"1203622","Corynebacterium sp. KPL1989","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sp. KPL1989"
"1204385","Litorilinea aerophila","Bacteria","0","Chloroflexi","Caldilineae","Caldilineales","Caldilineaceae","Litorilinea","Litorilinea aerophila"
"1205910","Nocardiopsis alba ATCC BAA-2165","Bacteria","0","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis alba"
"1206085","Jatrophihabitans endophyticus","Bacteria","0","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","Jatrophihabitans endophyticus"
"1206458","Novosphingobium sp. MBES04","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium sp. MBES04"
"1206777","Pseudomonas sp. Lz4W","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. Lz4W"
"1206781","Paenibacillus alvei DSM 29","Bacteria","0","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus alvei"
"1207055","Sphingobium sp. C100","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium sp. C100"
"1207058","Hyphomonas sp. L-53-1-40","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","Hyphomonas","Hyphomonas sp. L-53-1-40"
"1207063","Oceanibaculum indicum P24","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Oceanibaculum","Oceanibaculum indicum"
"1207075","Pseudomonas sp. UW4","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. UW4"
"1208314","Gordonia namibiensis NBRC 108229","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia namibiensis"
"1208323","Celeribacter baekdonensis B30","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter","Celeribacter baekdonensis"
"1208324","Celeribacter indicus","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter","Celeribacter indicus"
"1208365","SAR86 cluster bacterium SAR86E","Bacteria","0","Proteobacteria","Gammaproteobacteria","0","0","0","SAR86 cluster bacterium SAR86E"
"1208583","Commensalibacter sp. MX01","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter","Commensalibacter sp. MX01"
"1208664","Cronobacter sakazakii 696","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii"
"1208919","Candidatus Kinetoplastibacterium desouzaii TCC079E","Bacteria","0","Proteobacteria","Betaproteobacteria","0","0","Candidatus Kinetoplastibacterium","Candidatus Kinetoplastibacterium desouzaii"
"1208921","Candidatus Kinetoplastibacterium galatii TCC219","Bacteria","0","Proteobacteria","Betaproteobacteria","0","0","Candidatus Kinetoplastibacterium","Candidatus Kinetoplastibacterium galatii"
"120956","Facklamia miroungae","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","Facklamia miroungae"
"1209984","Mycolicibacterium mageritense DSM 44476 = CIP 104973","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium mageritense"
"1209989","Tepidanaerobacter acetatoxydans Re1","Bacteria","0","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Tepidanaerobacter","Tepidanaerobacter acetatoxydans"
